"CO_ANO";"SUBSTANCIA";"NO_PAIS";"IMP_FOB.x";"QUANTIDADE_TON";"percentual_PAIS"
"2018";"Selênio";"Hong Kong";163226;4;7,621
"2018";"Selênio";"Índia";810;0,01;0,038
"2018";"Selênio";"Japão";628410;16,4;29,341
"2018";"Selênio";"Panamá";104935;3;4,9
"2018";"Selênio";"Polônia";35456;0,8;1,655
"2016";"Silício";"África do Sul";1403643;1626,314;0,209
"2016";"Silício";"Alemanha";62759963;17946,254;9,354
"2016";"Silício";"Anguilla";231;0,134;0
"2016";"Silício";"Arábia Saudita";48265;44,278;0,007
"2016";"Silício";"Argentina";9117677;6072,487;1,359
"2016";"Silício";"Austrália";230013;3,613;0,034
"2016";"Silício";"Áustria";5476517;1804,098;0,816
"2016";"Silício";"Belarus";122708;47,344;0,018
"2016";"Silício";"Bélgica";10665307;7765,197;1,59
"2016";"Silício";"Belize";1148;0,061;0
"2016";"Silício";"Bolívia";533790;1161;0,08
"2016";"Silício";"Botsuana";223;0,027;0
"2016";"Silício";"Brasil";660928;250,844;0,099
"2016";"Silício";"Bulgária";1764334;4616,794;0,263
"2016";"Silício";"Canadá";3434580;1428,488;0,512
"2016";"Silício";"Cazaquistão";501368;503,719;0,075
"2016";"Silício";"Chile";2030824;3145,326;0,303
"2016";"Silício";"China";187272088;162342,096;27,912
"2016";"Silício";"Cingapura";536016;107,529;0,08
"2016";"Silício";"Colômbia";1713184;1073,937;0,255
"2016";"Silício";"Coreia do Norte";15611;0,062;0,002
"2016";"Silício";"Coreia do Sul";7945449;2005,622;1,184
"2016";"Silício";"Costa Rica";325211;12,305;0,048
"2016";"Silício";"Croácia";15161;0,644;0,002
"2016";"Silício";"Dinamarca";687561;115,942;0,102
"2016";"Silício";"Egito";375121;661,147;0,056
"2016";"Silício";"Emirados Árabes Unidos";240833;511,748;0,036
"2016";"Silício";"Eslováquia";454292;69,752;0,068
"2016";"Silício";"Eslovênia";641236;914,077;0,096
"2016";"Silício";"Espanha";22746232;8373,248;3,39
"2016";"Silício";"Estados Unidos";136400850;38396,642;20,33
"2016";"Silício";"Estônia";71269;33,468;0,011
"2016";"Silício";"Filipinas";7372;0,417;0,001
"2016";"Silício";"Finlândia";716482;180,009;0,107
"2016";"Silício";"França";32153827;11660,443;4,792
"2016";"Silício";"Granada";640;0,045;0
"2016";"Silício";"Grécia";9774;0,913;0,001
"2016";"Silício";"Hong Kong";6107719;3953,157;0,91
"2016";"Silício";"Hungria";1002034;100,501;0,149
"2016";"Silício";"Iêmen";3585;0,367;0,001
"2016";"Silício";"Índia";19511527;12019,769;2,908
"2016";"Silício";"Indonésia";5851974;10896,477;0,872
"2016";"Silício";"Irã";588821;845,644;0,088
"2016";"Silício";"Irlanda";321841;35,321;0,048
"2016";"Silício";"Israel";104685;3,422;0,016
"2016";"Silício";"Itália";16791550;5712,483;2,503
"2016";"Silício";"Japão";10992012;757,595;1,638
"2016";"Silício";"Letônia";14670;1,429;0,002
"2016";"Silício";"Liechtenstein";21241;0,287;0,003
"2016";"Silício";"Lituânia";31911;1,726;0,005
"2016";"Silício";"Luxemburgo";1374715;231,587;0,205
"2016";"Silício";"Macau";1491;0,039;0
"2016";"Silício";"Malásia";7691737;5412,284;1,146
"2016";"Silício";"Malta";41677;0,737;0,006
"2016";"Silício";"Marrocos";4096;0,634;0,001
"2016";"Silício";"Maurício";42;0;0
"2016";"Silício";"México";29273238;11338,895;4,363
"2016";"Silício";"Noruega";2151719;1649,88;0,321
"2016";"Silício";"Países Baixos (Holanda)";5817529;1013,386;0,867
"2016";"Silício";"Panamá";143;0,004;0
"2016";"Silício";"Paquistão";79079;107,759;0,012
"2016";"Silício";"Paraguai";28922;10,774;0,004
"2016";"Silício";"Peru";1942367;546,001;0,29
"2016";"Silício";"Polônia";2124457;611,965;0,317
"2016";"Silício";"Porto Rico";810;0;0
"2016";"Silício";"Portugal";1334113;1017,692;0,199
"2016";"Silício";"Quênia";15;0,002;0
"2016";"Silício";"Reino Unido";25639293;8533,324;3,821
"2016";"Silício";"Romênia";736833;69,298;0,11
"2016";"Silício";"Rússia";3758352;3237,457;0,56
"2016";"Silício";"San Marino";257;0,12;0
"2016";"Silício";"Sérvia";55443;0,724;0,008
"2016";"Silício";"Suécia";695482;35,937;0,104
"2016";"Silício";"Suíça";769749;63,595;0,115
"2016";"Silício";"Tailândia";11221762;2901,151;1,673
"2016";"Silício";"Taiwan (Formosa)";4337881;723,865;0,647
"2016";"Silício";"Tcheca, República";8481593;5197,712;1,264
"2016";"Silício";"Turquia";7528347;9564,742;1,122
"2016";"Silício";"Ucrânia";6878;7,295;0,001
"2016";"Silício";"Uruguai";5057;0,193;0,001
"2016";"Silício";"Venezuela";168475;468,163;0,025
"2016";"Silício";"Vietnã";3234051;1606,341;0,482
"2016";"Silício";"Virgens, Ilhas (Britânicas)";1350;0,09;0
"2017";"Silício";"África do Sul";849846;782,921;0,11
"2017";"Silício";"Alemanha";74058953;22923,362;9,597
"2017";"Silício";"Anguilla";432;0,155;0
"2017";"Silício";"Arábia Saudita";644656;798,192;0,084
"2017";"Silício";"Argentina";9631019;7275,044;1,248
"2017";"Silício";"Austrália";281676;6,265;0,036
"2017";"Silício";"Áustria";2779138;414,224;0,36
"2017";"Silício";"Barein";13838;0,912;0,002
"2017";"Silício";"Belarus";196363;76,434;0,025
"2017";"Silício";"Bélgica";11874946;8474,496;1,539
"2017";"Silício";"Bolívia";634453;1251,352;0,082
"2017";"Silício";"Botsuana";244;0,02;0
"2017";"Silício";"Brasil";159387;32,311;0,021
"2017";"Silício";"Bulgária";786213;1561,348;0,102
"2017";"Silício";"Canadá";5946377;3243,785;0,771
"2017";"Silício";"Cazaquistão";3697;0,092;0
"2017";"Silício";"Chile";1757010;2400,505;0,228
"2017";"Silício";"China";215711066;196342,406;27,952
"2017";"Silício";"Cingapura";1677529;150,948;0,217
"2017";"Silício";"Colômbia";5770246;5202,629;0,748
"2017";"Silício";"Coreia do Norte";29046;0,283;0,004
"2017";"Silício";"Coreia do Sul";10264419;2569,199;1,33
"2017";"Silício";"Costa Rica";139502;5,677;0,018
"2017";"Silício";"Croácia";30690;1,516;0,004
"2017";"Silício";"Dinamarca";1191219;138,829;0,154
"2017";"Silício";"Egito";1390579;2850,752;0,18
"2017";"Silício";"El Salvador";36029;4,684;0,005
"2017";"Silício";"Emirados Árabes Unidos";1002670;715,377;0,13
"2017";"Silício";"Eslováquia";906725;201,92;0,117
"2017";"Silício";"Eslovênia";884658;1216,52;0,115
"2017";"Silício";"Espanha";25476274;9847,382;3,301
"2017";"Silício";"Estados Unidos";124310161;33380,965;16,108
"2017";"Silício";"Estônia";31192;5,494;0,004
"2017";"Silício";"Filipinas";4326;1,088;0,001
"2017";"Silício";"Finlândia";1360079;311,192;0,176
"2017";"Silício";"França";36098100;12670,983;4,678
"2017";"Silício";"Gana";109;0,005;0
"2017";"Silício";"Granada";1319;0,069;0
"2017";"Silício";"Grécia";9425;1,055;0,001
"2017";"Silício";"Guatemala";1015;0,06;0
"2017";"Silício";"Hong Kong";6098699;4030,058;0,79
"2017";"Silício";"Hungria";1073072;82,6;0,139
"2017";"Silício";"Iêmen";302;0,048;0
"2017";"Silício";"Índia";29209003;20044,81;3,785
"2017";"Silício";"Indonésia";6476864;12571,212;0,839
"2017";"Silício";"Irã";2311618;4867,109;0,3
"2017";"Silício";"Irlanda";242183;16,732;0,031
"2017";"Silício";"Israel";119976;0,874;0,016
"2017";"Silício";"Itália";17743132;6852,51;2,299
"2017";"Silício";"Japão";21732666;1043,845;2,816
"2017";"Silício";"Letônia";28995;3,508;0,004
"2017";"Silício";"Líbano";330;0,196;0
"2017";"Silício";"Liechtenstein";101;0;0
"2017";"Silício";"Lituânia";27234;0,834;0,004
"2017";"Silício";"Luxemburgo";761895;138,642;0,099
"2017";"Silício";"Macau";877;0,021;0
"2017";"Silício";"Malásia";7593680;4546,616;0,984
"2017";"Silício";"Malta";12127;0,241;0,002
"2017";"Silício";"Marrocos";39010;3,172;0,005
"2017";"Silício";"Maurício";567;0;0
"2017";"Silício";"México";41419920;21722,673;5,367
"2017";"Silício";"Mianmar";164;0,016;0
"2017";"Silício";"Nepal";187;0,011;0
"2017";"Silício";"Noruega";2814615;2337,208;0,365
"2017";"Silício";"Nova Zelândia";449;0,002;0
"2017";"Silício";"Países Baixos (Holanda)";6508150;1040,521;0,843
"2017";"Silício";"Panamá";16517;0,04;0,002
"2017";"Silício";"Paquistão";280036;416,22;0,036
"2017";"Silício";"Paraguai";736125;952,729;0,095
"2017";"Silício";"Peru";1563996;519,166;0,203
"2017";"Silício";"Polônia";4023059;2394,88;0,521
"2017";"Silício";"Portugal";1338002;2180,162;0,173
"2017";"Silício";"Quênia";2514;0,052;0
"2017";"Silício";"Reino Unido";25006261;7455,712;3,24
"2017";"Silício";"Romênia";924341;93,472;0,12
"2017";"Silício";"Rússia";3538451;2740,286;0,459
"2017";"Silício";"Seicheles";297;0;0
"2017";"Silício";"Sérvia";179015;2,309;0,023
"2017";"Silício";"Suazilândia";509;0,002;0
"2017";"Silício";"Suécia";1032159;84,155;0,134
"2017";"Silício";"Suíça";1010538;21,1;0,131
"2017";"Silício";"Tailândia";14229269;4368,352;1,844
"2017";"Silício";"Taiwan (Formosa)";4991766;771,213;0,647
"2017";"Silício";"Tanzânia";3189;0,009;0
"2017";"Silício";"Tcheca, República";14811412;12800,2;1,919
"2017";"Silício";"Tunísia";142;0;0
"2017";"Silício";"Turcomenistão";21395;12,638;0,003
"2017";"Silício";"Turquia";13560965;19370,069;1,757
"2017";"Silício";"Ucrânia";252;0,002;0
"2017";"Silício";"Uruguai";30697;116,76;0,004
"2017";"Silício";"Venezuela";39226;111,157;0,005
"2017";"Silício";"Vietnã";4224518;2532,953;0,547
"2017";"Silício";"Zimbábue";861;0,046;0
"2018";"Silício";"África do Sul";963034;666,087;0,109
"2018";"Silício";"Alemanha";81391652;22147,094;9,243
"2018";"Silício";"Arábia Saudita";1982191;2428,203;0,225
"2018";"Silício";"Argentina";20437512;17193,196;2,321
"2018";"Silício";"Austrália";212663;6,333;0,024
"2018";"Silício";"Áustria";3477151;1155,02;0,395
"2018";"Silício";"Bahamas";20883;24,341;0,002
"2018";"Silício";"Belarus";190450;69,904;0,022
"2018";"Silício";"Bélgica";19575551;25032,997;2,223
"2018";"Silício";"Bolívia";705339;1343,007;0,08
"2018";"Silício";"Bósnia-Herzegovina";2785;0,06;0
"2018";"Silício";"Botsuana";1907;0,319;0
"2018";"Silício";"Brasil";240410;73,723;0,027
"2018";"Silício";"Bulgária";1627682;2624,618;0,185
"2018";"Silício";"Canadá";7681850;3244,081;0,872
"2018";"Silício";"Chile";2408591;3303,513;0,274
"2018";"Silício";"China";252842444;204267,638;28,715
"2018";"Silício";"Cingapura";1623909;28,305;0,184
"2018";"Silício";"Colômbia";11516876;18879,682;1,308
"2018";"Silício";"Coreia do Norte";75;0,002;0
"2018";"Silício";"Coreia do Sul";9706245;2582,183;1,102
"2018";"Silício";"Costa Rica";416123;15,634;0,047
"2018";"Silício";"Croácia";23102;0,933;0,003
"2018";"Silício";"Dinamarca";770243;128,353;0,087
"2018";"Silício";"Egito";3148119;6542,527;0,358
"2018";"Silício";"Emirados Árabes Unidos";6588247;11093,254;0,748
"2018";"Silício";"Equador";5550;0,664;0,001
"2018";"Silício";"Eslováquia";1290764;214,716;0,147
"2018";"Silício";"Eslovênia";879572;1311,654;0,1
"2018";"Silício";"Espanha";26005796;7230,089;2,953
"2018";"Silício";"Estados Unidos";129997616;37211,617;14,763
"2018";"Silício";"Estônia";231993;48,859;0,026
"2018";"Silício";"Filipinas";9050;1,463;0,001
"2018";"Silício";"Finlândia";1171596;358,901;0,133
"2018";"Silício";"França";38613892;12215,864;4,385
"2018";"Silício";"Geórgia";22843;0,014;0,003
"2018";"Silício";"Granada";1519;0,101;0
"2018";"Silício";"Grécia";894;0,386;0
"2018";"Silício";"Hong Kong";6563844;5085,771;0,745
"2018";"Silício";"Hungria";1008077;133,69;0,114
"2018";"Silício";"Índia";32115992;20837,853;3,647
"2018";"Silício";"Indonésia";7193691;15245,695;0,817
"2018";"Silício";"Irã";2255697;6755,931;0,256
"2018";"Silício";"Irlanda";346575;56,128;0,039
"2018";"Silício";"Israel";500332;368,513;0,057
"2018";"Silício";"Itália";21988186;7858,239;2,497
"2018";"Silício";"Japão";20362963;1081,338;2,313
"2018";"Silício";"Jordânia";350;0,06;0
"2018";"Silício";"Letônia";86044;13,03;0,01
"2018";"Silício";"Liechtenstein";1405252;1,197;0,16
"2018";"Silício";"Lituânia";53684;1,555;0,006
"2018";"Silício";"Luxemburgo";261015;45,228;0,03
"2018";"Silício";"Macau";167;0,003;0
"2018";"Silício";"Malásia";8427316;9969,528;0,957
"2018";"Silício";"Malta";8443;0,106;0,001
"2018";"Silício";"Marrocos";96734;33,93;0,011
"2018";"Silício";"Maurício";98;0;0
"2018";"Silício";"México";39643018;21447,348;4,502
"2018";"Silício";"Nigéria";553912;1578,117;0,063
"2018";"Silício";"Noruega";3601976;2800,846;0,409
"2018";"Silício";"Nova Zelândia";1809;0,008;0
"2018";"Silício";"Omã";12099;26,309;0,001
"2018";"Silício";"Países Baixos (Holanda)";8507629;953,197;0,966
"2018";"Silício";"Panamá";40065;4,87;0,005
"2018";"Silício";"Paquistão";672836;883,814;0,076
"2018";"Silício";"Paraguai";1209459;1307,904;0,137
"2018";"Silício";"Peru";2512020;1735,805;0,285
"2018";"Silício";"Polônia";7423050;5364,412;0,843
"2018";"Silício";"Porto Rico";1867;0,091;0
"2018";"Silício";"Portugal";1360625;995,48;0,155
"2018";"Silício";"Quênia";2860;0,071;0
"2018";"Silício";"Reino Unido";24110865;6102,923;2,738
"2018";"Silício";"Romênia";904341;65,451;0,103
"2018";"Silício";"Rússia";2741958;1767,235;0,311
"2018";"Silício";"San Marino";1473;0,29;0
"2018";"Silício";"Sérvia";164108;2,108;0,019
"2018";"Silício";"Suécia";1705466;105,94;0,194
"2018";"Silício";"Suíça";1248007;26,074;0,142
"2018";"Silício";"Tailândia";14999348;4605,353;1,703
"2018";"Silício";"Taiwan (Formosa)";4803510;682,223;0,546
"2018";"Silício";"Tcheca, República";16123182;11361,594;1,831
"2018";"Silício";"Tunísia";920;0,248;0
"2018";"Silício";"Turquia";14864303;12957,392;1,688
"2018";"Silício";"Ucrânia";47257;0,322;0,005
"2018";"Silício";"Uruguai";9656;432,134;0,001
"2018";"Silício";"Vietnã";4808941;2584,336;0,546
"2016";"Talco";"Alemanha";28928;25,647;0,784
"2016";"Talco";"Argentina";654;3;0,018
"2016";"Talco";"Áustria";515282;796,46;13,96
"2016";"Talco";"China";156373;684,151;4,236
"2016";"Talco";"Espanha";322615;379,601;8,74
"2016";"Talco";"Estados Unidos";1942835;3952,787;52,634
"2016";"Talco";"Finlândia";151244;232;4,097
"2016";"Talco";"França";141627;566,57;3,837
"2016";"Talco";"Índia";6415;15,981;0,174
"2016";"Talco";"Israel";23558;3,36;0,638
"2016";"Talco";"Itália";119183;173,619;3,229
"2016";"Talco";"Japão";21662;9,045;0,587
"2016";"Talco";"Noruega";246;0,21;0,007
"2016";"Talco";"Países Baixos (Holanda)";220541;535,385;5,975
"2016";"Talco";"Reino Unido";39982;5,76;1,083
"2016";"Talco";"Suíça";46;0,001;0,001
"2017";"Talco";"Alemanha";31295;23,517;0,503
"2017";"Talco";"Argentina";1450;5;0,023
"2017";"Talco";"Áustria";745681;1132,4;11,974
"2017";"Talco";"China";146108;730,952;2,346
"2017";"Talco";"Espanha";324176;370,921;5,205
"2017";"Talco";"Estados Unidos";2753446;5835,208;44,213
"2017";"Talco";"Finlândia";184854;233,3;2,968
"2017";"Talco";"França";309495;1222,633;4,97
"2017";"Talco";"Índia";12646;34;0,203
"2017";"Talco";"Itália";206488;239,387;3,316
"2017";"Talco";"Japão";24843;8,947;0,399
"2017";"Talco";"Países Baixos (Holanda)";1413362;3342,752;22,695
"2017";"Talco";"Paquistão";78;0,13;0,001
"2017";"Talco";"Reino Unido";73786;11,1;1,185
"2017";"Talco";"Suíça";38;0,001;0,001
"2018";"Talco";"Alemanha";42345;30,86;0,497
"2018";"Talco";"Argentina";6960;24;0,082
"2018";"Talco";"Áustria";509502;811,02;5,98
"2018";"Talco";"China";59518;226,3;0,699
"2018";"Talco";"Espanha";423273;466,957;4,968
"2018";"Talco";"Estados Unidos";3213130;7732,599;37,711
"2018";"Talco";"Finlândia";178318;292,675;2,093
"2018";"Talco";"França";720680;3432,38;8,458
"2018";"Talco";"Índia";7968;20,025;0,094
"2018";"Talco";"Israel";43595;5,76;0,512
"2018";"Talco";"Itália";199959;236,559;2,347
"2018";"Talco";"Japão";28320;9,509;0,332
"2018";"Talco";"Noruega";7972;7,225;0,094
"2018";"Talco";"Países Baixos (Holanda)";3021985;7013,2;35,468
"2018";"Talco";"Reino Unido";52044;9,72;0,611
"2018";"Talco";"Tunísia";4791;19,4;0,056
"2016";"Tálio";"Estados Unidos";26;0;100
"2018";"Tálio";"Espanha";53;0;100
"2016";"Tântalo";"Alemanha";15485;0,021;0,216
"2016";"Tântalo";"Áustria";6645;0,024;0,093
"2016";"Tântalo";"Brasil";1557;0,001;0,022
"2016";"Tântalo";"Bulgária";30;0;0
"2016";"Tântalo";"Canadá";4303;0,001;0,06
"2016";"Tântalo";"Cazaquistão";15261;0,042;0,212
"2016";"Tântalo";"China";1268467;4,247;17,659
